name,birth_date,age,children,employment,id,city,email,password,Signed_Up,Elec_January,Elec_February,Elec_March,Elec_April,Elec_May,Elec_June,Elec_July,Elec_August,Elec_September,Elec_October,Elec_Novemeber,Elec_December,Water_January,Water_February,Water_March,Water_April,Water_May,Water_June,Water_July,Water_August,Water_September,Water_October,Water_Novemeber,Water_December,Arnona
Steven Raymond,1972-06-15,50,3,1,324162,Tel_Aviv_Yaffo,jeffreyblake@yahoo.com,2R0!EfUH+w,1,303.6664802066597,225.65341574550052,34.48609411280132,168.17479366161277,156.6077301878575,163.8357812331461,261.33376897718,60.56432792334011,282.4156452461851,38.13944504575362,79.31215250274013,272.2730942795261,10.102948866046352,12.966097958794387,12.171343719123811,7.340480136274677,15.1649533487119,10.396816881544732,8.862278195216405,14.018133059507315,13.725726121243428,8.10553306248651,18.49938332687762,13.35675343703346,882.2835037049606
Jacqueline Johnson,1986-07-02,36,2,0,431589,Tel_Aviv_Yaffo,david79@yu.com,Ds1heNXf!b,1,341.1531438067091,272.137548377138,47.72386228249935,158.6684918140823,101.03173379781782,220.6485111736433,219.15081537601384,81.72167263481072,231.2290663953129,139.23497427478554,70.529267200725,251.7396959460985,11.591988603232908,18.723670636682517,13.767339304257424,11.991782650398592,8.211804742845425,14.430040033145223,13.93148178970712,14.8066380239927,10.866731251317592,13.06568441771826,7.412653327834525,12.001090611080272,997.8694457156112
Albert Montgomery,1981-01-02,41,3,1,318286,Petah_Tikva,anthony51@hotmail.com,U3!hpGo6#!,0,331.2203345222324,289.4219411242631,7.739030380497027,71.60511432925425,112.39562239463548,169.3126671389967,227.54945992450152,51.02012548854346,231.99641358931223,111.11343925123111,108.97878868988283,291.56038814728186,11.575227371066203,6.503180891910303,15.774503589580986,8.56934206226612,9.204985246815689,3.067057429090365,11.174393343006946,16.81220592483669,10.56506548788477,17.858671380918917,11.447234937323044,12.681558650575234,479.5900611976061
Brenda Kelly,1982-12-07,40,2,0,364828,Ramat_Gan,jessica52@gmail.com,)lU#!@nQy2,1,603.9419141242702,521.9648881371519,365.8105078584345,399.516531916691,457.51729412180106,228.1408956755588,474.6123037994928,369.1976720025316,500.6524736285117,266.9619053535823,342.8621238468588,616.0330567168662,40.75343355129933,37.8216989317331,49.90360550112477,39.31691095751099,49.33875243131104,34.69645813789637,34.395357187711504,45.14076833631122,33.14008594571912,60.44010973753686,48.88192958206661,44.89519911363395,852.3586557643052
Alison Sherman,1997-06-24,25,0,1,464324,Rishon_LeTsiyon,christophersingleton@yahoo.com,8%G4bhSw%1,1,399.5638033097846,440.956407341458,39.60278304196101,381.5074483654628,393.5481297522679,244.85038613835175,409.3863961130251,263.71765448763017,373.95733926460383,208.0131980709697,315.99860651750674,480.42631264045934,26.860998754017103,27.89648051746068,28.95964424342056,23.29865826632005,34.248145523308914,29.495245060222985,15.216420708338877,25.493963875776053,25.55179902283981,14.81790768140646,25.021104496209947,31.78625150256337,1101.8601267063946
Kyle Murphy,1975-06-05,47,2,1,320137,Tel_Aviv_Yaffo,edward72@gmail.com,_Hj_RJeb!1,1,703.6257653922287,750.0912715033804,274.47538878329624,468.5836870100428,471.4832337239124,453.7847935781484,622.2220878190955,335.7772698700786,481.9715138013982,377.4104923674614,462.2776444219057,489.6993112906188,40.81706052808413,28.15800948499095,38.94556467502282,49.30419834494253,42.13194616386986,35.559161657192874,53.07926953864542,43.325768648852005,53.32892644894506,27.75280825705746,42.55033720328562,30.605196317602065,1154.264751786134
Ashley Copeland,1977-01-11,45,2,1,307206,Ramat_Gan,masonmelinda@burton.com,_Us4LOda2p,1,291.62804488442976,261.61114086003204,52.9665397886798,126.63927863584809,127.35042743713792,187.666846583192,208.1884781080372,81.7608495644531,208.83576557118107,64.46039186331109,136.6219103662865,253.13667710019072,12.490146330968226,14.578809820432111,15.310976543203113,9.058125002741484,8.196750486048966,16.04175403308913,11.8695677906633,10.673471859776145,16.74518618078848,12.18577357769585,12.336744366772788,15.570484625779644,755.9127145861664
Dr. April Fowler DDS,1970-05-07,52,1,1,276995,Ramat_Gan,kennethwood@gmail.com,Y#Y59jbz$0,1,608.1326830675614,650.1431445853124,313.1527493548087,315.44568494362136,437.6082463953251,503.8786637246805,649.1681422518477,220.66694457779272,559.5299547504426,424.0489130926317,313.8181565881816,591.8207807069163,47.88072628005761,35.034723142928,30.811039190721345,38.56668408968953,35.54850134689523,23.40099753069377,36.82360879901939,44.530455052200615,39.95333659115471,23.928455197769004,33.07366022039841,23.571309041652025,653.9943166842895
Joseph George,1970-07-17,52,1,1,438891,Petah_Tikva,carpenterana@hotmail.com,8Qt!2NNc($,1,601.1325124290454,640.205786449373,251.8191613201403,351.97299383526166,505.2962395619779,445.4465292017405,614.4528459042389,404.8850065137935,479.825063648321,335.2925747016042,326.62204251593687,498.05299025609446,38.67870084175099,29.182649603878343,36.52716351123139,30.9792727763382,31.528051533424467,39.12601286930368,40.18296455796152,34.52350138467958,39.67790169281184,35.30923411502308,35.35364528392858,40.40977530340167,525.2091125099978
Kristen Deleon,1978-11-03,44,2,1,409107,Tel_Aviv_Yaffo,edwardspatrick@robinson.biz,7SLezZ74@2,1,319.97800353709806,275.3778068447209,57.3705717671499,214.6824366253964,125.9192701566057,165.83426794726455,232.0351321525731,29.885814377500616,201.0343044841182,90.67517152308127,53.38841142251564,237.20668551404088,15.00982286849418,7.332103689439742,9.92565459626868,9.742642599161805,16.793347825288404,12.879829468615092,13.698067183792531,14.800759504209848,6.851504896988108,9.218348704024672,17.349170111660847,15.06575778944026,974.7258516571476
Kathy Rhodes,1975-07-11,47,2,1,442007,Tel_Aviv_Yaffo,harmonmichael@hotmail.com,G#25Q_sqGN,1,703.961481766201,716.2584682021854,181.9851994083478,469.5126420134787,259.1608651007648,466.0149406961335,691.5312348832798,344.78694404160126,554.8031763657812,394.4897621732789,367.3040616841668,530.6473920992349,26.77008400751191,44.999335561219496,41.04519784683699,40.05926477360956,46.20143177448147,41.18329465204046,32.2970453498047,39.09685576967355,30.656420403346267,46.88297568721092,39.2367845102597,35.86656297522378,1105.614820972591
Zachary Wilson,1971-11-23,51,1,1,234780,Petah_Tikva,sierramann@hartman.com,k8QjIQ_O!2,0,307.16361351219143,264.17601142264783,16.733715531491892,130.5850491766455,116.93506536038878,193.65484967413943,234.6566012518221,74.27510155312339,211.9623617608044,85.334750843494,119.21061939613708,265.7935347066379,11.601937009957185,8.18561036154103,14.066168332438467,12.513591879551743,10.544610752702091,14.47360590855096,11.29900320322384,9.39996338919376,10.758543375765994,11.09660263892381,7.082626594431337,13.083486625348424,605.1241311973455
Elizabeth York,1990-11-22,32,2,0,392252,Petah_Tikva,uporter@burton-schaefer.biz,EF07ItSw*q,1,565.4471082744478,572.140752140962,230.92168700740373,343.2602882569136,384.23850685287886,467.87517000588736,462.196896291271,299.31730578741275,506.7653627985936,276.60866916119903,295.13913939344525,529.912700318712,48.47387839301348,48.32123426979761,39.94893429392316,43.377881214054845,57.32169847192376,41.63744086849864,43.24303840576367,49.865764372897296,52.75283052083698,48.15602842091463,37.33738687463826,32.941113998901464,499.8789375032116
Albert Crosby,1998-08-18,24,0,1,465905,Tel_Aviv_Yaffo,rodriguezsteven@kim.com,D!_32WSk)H,1,332.1194903029297,253.1920823961121,44.65543153647717,148.88670948196577,147.74494047197425,185.4784853446031,255.6415004414676,65.25193626540243,251.84013172821852,125.00121651731234,96.87979062196456,277.00498497658424,13.298120352314442,11.5919023511187,12.181579722542615,10.493019272473864,14.236212943221544,11.477780975772344,14.288472792867775,11.838726969685853,10.48250543611752,14.888795440624085,12.32844751968155,11.734652316921713,967.0521185218868
Hayley Jones DDS,1989-07-31,33,2,1,445660,Tel_Aviv_Yaffo,lisa18@evans.org,g_1fnELtJW,1,534.2213317762049,611.0245425790567,134.6590557548774,286.4036829720526,344.0086702457163,509.0280079566573,538.9826480036602,227.10161874701905,542.7004665375565,348.1677001833725,371.05612530784526,615.900540701032,51.78256822226708,45.33624781831713,36.50794789401557,34.68442572374091,27.78037994318068,46.88981949333282,37.15214036827106,35.42877422557576,34.67104899292125,39.59313169852029,50.02912700453026,39.17399974634638,1194.1782299622453
Hannah Anderson,1969-05-10,53,1,1,329278,Ramat_Gan,mandrews@grant.org,+zPQGtBiu2,1,687.0964120587122,615.6451820168621,221.9573267566905,504.229590693432,503.5620005152791,617.5201844489172,418.8417338858934,281.81725595707275,425.9128410806864,361.7598707793503,368.71399090978207,572.6704985628126,33.150114328650915,43.28282440570164,36.61151545806546,47.39577346368284,31.9363415727172,31.79646400798972,27.70824870963616,25.393486378750843,22.90581810322304,39.63133367968631,44.55969024161604,31.19737067326433,737.4840140893991
Amanda Jones,1964-01-16,58,3,1,448755,Petah_Tikva,jeremy18@collins-bright.com,CemIN5Ef&j,1,784.9906936470538,730.7371151749876,358.00557696946737,492.8712243130068,535.3510386665929,615.647075414283,833.5704266466902,358.811539570965,584.9747561776179,405.4334832988122,529.8353480137795,699.8733218681501,51.27447625342707,50.64865493603166,39.04837970815938,58.70233595621639,41.95546901907694,49.94068925732137,58.28206577528135,41.47453037969921,59.95658443887929,50.26011621262607,49.90394134518273,44.61436937788385,716.2623626421959
Ronald Reese,1993-08-12,29,1,0,293963,Tel_Aviv_Yaffo,matthewdavis@allison.com,)2uN8ZSi!O,0,518.4739256569103,487.4429164591712,156.4250874230272,265.5858718189822,407.3234528830032,248.8625748404241,544.4181563716458,159.0487904329084,440.20218536764986,271.96181297393423,147.67733448860616,478.5641597831228,25.507372830379843,31.03942501241408,35.956522013387826,37.30628550715791,54.42422798619433,42.71080778556507,35.33853325435453,53.13096132596949,43.9694352746111,38.79249811079165,31.707486114199884,36.514785300386826,1049.7881256783903
Nicholas Cline,1984-04-09,38,2,1,293643,Rishon_LeTsiyon,karen14@gmail.com,_)l^8FK9Ff,1,306.4823020138798,318.3157028675266,6.319555627324178,121.78373982460938,173.11221617636593,183.1670062205698,245.35649993865923,61.06333108289424,176.08896330659118,121.75282900450974,137.4894098903894,248.9185503178715,16.126100469294386,13.778685026944563,6.503113763264201,14.993493346233642,14.20927216625524,12.194813636445916,13.229052578007382,8.05738823867203,12.156543065032944,10.693929542672464,9.927733973607008,8.721894366825696,890.2539835585662
Samuel Stuart,1989-02-01,33,2,1,298957,Tel_Aviv_Yaffo,diane12@johnson.com,gup^56Qq+X,1,312.77041897416376,273.3720638175859,23.386034814949365,187.56044941394904,208.00885846526808,214.22921045704803,269.9550293379103,32.27184875407189,211.44548819215228,36.47037199894488,129.8520042600996,262.69419190286584,14.108049238800596,11.723033509762873,14.301795861888724,13.089979588160327,4.805853035488969,12.269780787409866,15.911657988234008,9.857356356204452,11.65199760055581,13.913285579995264,17.89405262504829,10.607299146328923,1054.2328903774942
Erin Thomas,1989-08-29,33,2,1,383810,Petah_Tikva,morganchristopher@woodward.com,K09%D1v1_j,1,623.1145185800972,630.2106388460145,211.93882404016577,452.4998960874525,420.4750902450844,438.99074334334097,568.4854809731105,230.55749663622905,413.2262451927306,126.80269678693486,406.59015700188905,601.3754480156405,34.628255896765644,52.34074242607916,44.259239617572746,31.460375327669844,44.69822193837704,41.9497509875332,33.77676841842296,39.55153419762157,27.71936255012577,38.13048325596789,38.36305499023263,31.71169827686416,493.6289913684252
Maria Diaz,1968-06-29,54,3,1,260263,Tel_Aviv_Yaffo,kathywhite@cook-lang.com,P1rI_7Mq7v,1,269.0346147409643,277.14771355430514,26.288229802685663,130.21043169987334,113.41110433023564,176.50524519420867,282.63396853555383,31.359092372729663,181.674759692096,107.30382030909726,168.0940507528805,272.1276185867093,6.364878747661109,8.552608875358285,11.535910134922974,11.400351526472155,11.902308435075051,14.149085996718808,12.116956802088373,7.320376262618118,13.601114352315896,8.695365521548888,12.858447101238074,18.13687217433792,1015.4033271695178
Megan Moss,1994-12-15,28,1,1,469273,Tel_Aviv_Yaffo,kmorgan@gmail.com,$3)^GOuxVu,1,309.71368551121515,283.2240852994167,68.08626788755929,167.15731958727216,192.1236218124506,206.2703549724382,253.295471980618,53.322561488610845,196.13730987995604,65.12272698124266,145.03834049564654,231.0136112614242,11.011034532939036,9.196534803581272,14.423582945124146,10.883173557746694,13.714732159689216,17.066429589254632,14.21444307877676,14.275336569610488,10.75758417695786,13.07503726584358,12.504405870218385,11.001562210079848,1154.7476016762632
Joshua Reyes,1992-07-17,30,3,1,227880,Tel_Aviv_Yaffo,jean38@gmail.com,sX3i1lWb*j,1,303.2369019383244,246.92614845667856,34.55708989825546,108.84268136099168,195.54819328000607,182.92014896287407,198.4696091907427,41.70905773054723,243.7202866193053,123.23806487152372,95.0829745673035,259.03130327031823,13.873932237742236,12.76002699819914,12.856255744059496,13.896623552881662,12.509051858225122,10.178174443105512,10.408736720141512,11.103738735093174,8.606568460801451,5.185624468607352,10.149947809006918,7.891167116249421,979.7180022330672
Sue Lindsey,1993-02-24,29,2,1,334063,Tel_Aviv_Yaffo,ygates@alvarez.info,H&$4OXaY_9,1,613.1632101363689,548.3598545976756,128.49871869455137,314.4787726597634,400.0281963209658,381.1099130115088,532.6991375687447,238.9432038983604,396.1642583858909,314.48870130035755,321.06072903589995,512.4722047499241,46.977061686796326,37.51093969744213,39.99615156615807,46.97206569623605,54.24415390818906,47.51742889922441,39.12618546653238,35.986885412133205,54.07549034699948,46.888775076732415,46.083228576906535,39.24996114715063,1003.8619013986902
Brooke Peterson,1997-10-08,25,1,0,352228,Tel_Aviv_Yaffo,yalvarado@macdonald.net,k0x0D8rU$n,1,314.2290296784626,279.8281107026588,38.3691932116216,126.6228984170454,144.6704080619047,190.54405144985864,242.5392043148821,36.42930290694941,209.0376263069833,96.23191504344317,152.76775043324994,302.03515946445106,13.311114936872688,10.38633914336872,11.735448637595953,12.165654772546212,9.674927761225646,11.752036236746523,14.42690694422802,8.007502561985456,17.410738418885785,12.168319701230637,15.22660574239564,8.324761689080056,980.303174852946
Caitlyn Reyes,1980-10-16,42,2,1,354075,Tel_Aviv_Yaffo,nataliemoore@gmail.com,R6Q2KTgs)@,1,704.3253603091925,524.9829473484275,269.4279594898435,352.4408344316082,371.7051134329253,609.3389276578905,626.9647920028535,366.99366625035407,574.9191914836505,395.06381297171816,418.9165184856198,594.5413005426259,44.67476276525766,55.30651779956256,48.74342212685164,49.43472200455127,26.705417809203134,53.38024617424953,46.18282621952068,40.037777968845845,40.07971246029991,35.85405467327619,52.8865400791351,46.07225699651002,1021.7181011299696
Lori Jones,1976-05-23,46,1,1,326617,Petah_Tikva,rebeccarichardson@hotmail.com,%mX*st9s^7,1,287.8127529784907,317.09477474741504,55.99501813612564,144.38219732277477,108.83950409248057,182.85973570558883,255.32763648729795,34.320368988254415,224.28823056928888,65.36620498155304,76.8904698199845,234.574779154124,12.980055993868383,13.18538110841676,6.529735345433124,7.2545551963391315,16.796218732174918,9.999494857013357,9.93150611679054,10.01784396594308,10.405844523396548,6.948314749607238,10.864830487725788,11.442096007693728,411.311823534632
Edward Baker,1999-02-15,23,1,0,397860,Petah_Tikva,pamela13@thomas.com,&44ARasipd,1,331.6473017291403,290.87659774514583,21.779359480937885,137.64846481672316,139.43138371360084,184.54042259122232,259.99684482436163,115.48992109981108,194.12404331236704,143.9506368181382,124.10244744079496,228.39538364386848,9.414741638203642,10.949281555991975,8.027305787932756,9.421558913635703,16.46842254274158,11.743961706461016,13.785319864554078,13.664129178380913,9.823170281443474,7.920407658158751,13.892397844052525,14.403616889529474,464.94729255534514
Barbara Brown,1992-02-01,30,1,1,432160,Ramat_Gan,joseph38@duncan.com,bI9TznUg*V,1,638.6157000455275,539.0273794943306,85.91768916499052,371.3502576043528,376.2883928082685,348.9851988684999,460.5550875594877,136.99149023930977,441.502159667038,349.8925381999791,357.30985873197665,407.8082351955284,41.92509091743394,38.5280101230036,33.729734030517335,38.51029191728151,39.22358376625722,21.906414578699746,33.148009288252275,26.631679955865295,28.2093107895234,46.02388536372455,35.48953419808324,28.696652366222885,754.7725670751267
Joanna Blanchard,1965-09-19,57,1,0,316289,Tel_Aviv_Yaffo,devans@williams.com,oj_m9Gp+Y4,1,294.83107088689405,214.7647876939464,62.3468519880894,123.99687436418849,214.56588924401467,196.6790426534728,289.12235960900574,62.75293100802893,266.81780341171924,88.79213635316688,104.13548975614252,228.0869763707627,12.003177202580938,12.232984993402267,10.849329046021166,13.605267211164248,9.366105293028326,12.162944426246534,9.381737109878983,14.795108983110346,14.98334387174478,12.110316578318368,15.285735203599057,5.750044966638372,920.7379485844924
